resp_pkts,service,orig_ip_bytes,local_resp,missed_bytes,proto,duration,conn_state,dest_ip_zeek,orig_pkts,community_id,resp_ip_bytes,dest_port_zeek,orig_bytes,local_orig,datetime,history,resp_bytes,uid,src_port_zeek,ts,ksrc_ip_zee,label_tactic
0,dns,134,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:d91xDjlhzdF8X8x4odG+zek99Mc=,0,53,78.0,False,2021-12-17 11:02:47.631,D,0.0,CuU2sN3DlLVLHCFZda,57011,1639760567.631829,143.88.255.10,none
4,dns,316,False,0,udp,5.0044450759887695,SF,143.88.1.1,4,1:819VSJVje2OVBwc+MSN8s/Ftjkw=,160,53,204.0,False,2021-12-18 14:14:53.819,Dd,48.0,CNfClE4CtVGCJX8PR6,59041,1639858493.819392,143.88.1.51,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:HCupjACNhT7Lb089Ev9nArvpJlU=,0,53,102.0,False,2021-12-17 17:42:05.632,D,0.0,CO9Lyv10vFqY4SeEn8,54085,1639784525.632535,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:yjrBqChIO9MpkwBS1jcl6d6HOps=,0,53,102.0,False,2021-12-18 09:25:53.634,D,0.0,Cpr3Uy224PFPxoG6V5,55700,1639841153.634949,143.88.255.10,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:mLUX/p7lyN8WsbeotQIbkEd+9fU=,0,53,78.0,False,2021-12-18 20:29:22.630,D,0.0,CRifV71Med4RDRRv9b,57248,1639880962.630809,143.88.255.10,none
0,dns,158,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:KozY+FkSvpq8vLGyuV/qieITuVQ=,0,53,102.0,False,2021-12-17 09:59:16.132,D,0.0,CjtN84M2VHAG1wyLf,44526,1639756756.132593,143.88.255.10,none
0,dns,158,True,0,udp,9.059906005859375e-06,S0,10.0.10.1,2,1:pJEZkKCfzcloTb6iQu5UYwe1vZA=,0,53,102.0,False,2021-12-17 17:46:07.630,D,0.0,CjQkI3369qRCm6ZKy6,46932,1639784767.630466,143.88.255.10,none
4,dns,268,False,0,udp,5.0045249462127686,SF,143.88.1.1,4,1:PQMUPQ9MIiK8Yy1VLho4TcFOKMg=,160,53,156.0,False,2021-12-17 14:51:01.945,Dd,48.0,CzjOAq2afHNs11ahq9,58689,1639774261.945401,143.88.1.51,none
0,dns,134,True,0,udp,1.9073486328125e-05,S0,10.0.10.1,2,1:xrDjuJu2ouCPOlJiUF85dmiFOMY=,0,53,78.0,False,2021-12-17 12:18:55.381,D,0.0,CAf4eyuRAWIvZyguc,59692,1639765135.38129,143.88.255.10,none
0,dns,134,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:TzCFHk5wpU8YSRFykHZnzMD3eFM=,0,53,78.0,False,2021-12-18 12:45:32.631,D,0.0,Cgvi3w3ROX58nDuD14,35054,1639853132.631312,143.88.255.10,none
0,dns,56,False,0,udp,,S0,192.58.128.30,1,1:v/jw80/TWF6bj6ehK2FXE0TAWMs=,0,53,,False,2021-12-18 13:18:27.305,D,,CNU5F613O6cqzCrUC7,49738,1639855107.305057,143.88.0.2,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:uTVtdzmB70LYBZ+IiFwZuu3wTGs=,0,53,102.0,False,2021-12-18 19:51:33.881,D,0.0,CKSmcX1b8IcYHdTo5,57696,1639878693.881961,143.88.255.10,none
0,dns,158,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:JRxmLDZ1eIyP+9ZITQ/pyGkGYk4=,0,53,102.0,False,2021-12-18 20:21:18.634,D,0.0,C4XpZJLPDIcrV7ZKk,55861,1639880478.634535,143.88.255.10,none
0,dns,158,True,0,udp,1.2874603271484375e-05,S0,10.0.10.1,2,1:cpdIL7zWDBQ2P9w1ib4Jhs4CgBI=,0,53,102.0,False,2021-12-17 17:13:21.383,D,0.0,CLldW63QAaDDx3U2Rb,42877,1639782801.383666,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:PV3kes7dkzn+19b4TsPEJDEjd38=,0,53,102.0,False,2021-12-18 03:19:52.131,D,0.0,CeVdag2r6bXLlCHgOc,50061,1639819192.131628,143.88.255.10,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:J2s4Lc5dlKUCfzzYKvLqZNKJmrY=,0,53,102.0,False,2021-12-18 12:47:03.380,D,0.0,C3So894YrQpW7cccsi,50496,1639853223.380527,143.88.255.10,none
0,dns,134,True,0,udp,1.9073486328125e-05,S0,10.0.10.1,2,1:umzqJqcQiR2cNVwVGoh1t12ERto=,0,53,78.0,False,2021-12-18 02:29:57.381,D,0.0,CTIWcw6X85o03kx0b,39346,1639816197.381279,143.88.255.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:RidiBu2eCByhIpV5VBihGQO72q4=,0,53,78.0,False,2021-12-17 17:21:25.381,D,0.0,Cst5Cd3SotRZETHtE6,50706,1639783285.381552,143.88.255.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:r5u+A5g5DwTdbWh1NNsb4wi+aXY=,0,53,78.0,False,2021-12-18 01:27:26.384,D,0.0,CbEYFC3KUqPEcRpXZc,41499,1639812446.384217,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:3gtQjzGkO5dXDCDhnFGF6ccrfnY=,0,53,102.0,False,2021-12-18 07:38:30.382,D,0.0,CgDe2bFeywLtRXLtf,56443,1639834710.382104,143.88.255.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:OuGz2jTIn5z17xnLupBdW4WLyDo=,0,53,78.0,False,2021-12-18 19:51:03.634,D,0.0,CsOuKItvDoxnhS7F1,39316,1639878663.634419,143.88.255.10,none
0,dns,134,True,0,udp,2.09808349609375e-05,S0,10.0.10.1,2,1:fetnjvSA80iEI5x1gS5JYLfg9Yg=,0,53,78.0,False,2021-12-18 17:53:35.380,D,0.0,CsWGFTTbqRFJpQrI2,38294,1639871615.3808,143.88.255.10,none
0,dns,134,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:ZXltOxSswJZmZjqBB6MlyQvS8VY=,0,53,78.0,False,2021-12-17 20:01:44.883,D,0.0,C83mmd3ko3NW0ud0Lh,33887,1639792904.883041,143.88.255.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:OPuym0X+vh76ur1gbkR5edTjvHw=,0,53,78.0,False,2021-12-17 13:07:19.383,D,0.0,CTllTl19bIMJ824tdj,60402,1639768039.38336,143.88.255.10,none
0,dns,158,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:B1wRWm1lgWJUz2qz9HE3mKrNkAU=,0,53,102.0,False,2021-12-18 23:06:10.381,D,0.0,CxIC9C3kAJNaCWtPi5,52527,1639890370.381526,143.88.255.10,none
0,dns,158,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:yx0zq7XiQWQ9ct00Sg/HW9TJN7o=,0,53,102.0,False,2021-12-18 04:53:38.632,D,0.0,CGT2mv7F1qw3Hhooh,33558,1639824818.632252,143.88.255.10,none
0,dns,134,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:DOsc+G9xBWH0fdT69ZAZkjLsbzE=,0,53,78.0,False,2021-12-18 00:12:49.383,D,0.0,CF3DybjG3jogiauoe,49119,1639807969.383433,143.88.255.10,none
0,dns,134,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:E4GiTGqEg/Sp5g00kwv92dIc3Ic=,0,53,78.0,False,2021-12-18 00:23:24.630,D,0.0,CChwcw3RGhuRrFof4b,58472,1639808604.630426,143.88.255.10,none
0,dns,158,True,0,udp,1.1205673217773438e-05,S0,10.0.10.1,2,1:6dl61rh7K+W3bxXGX6K8pgUrufc=,0,53,102.0,False,2021-12-18 22:17:46.383,D,0.0,CA8uxH1mmoZqlUevPj,57556,1639887466.383978,143.88.255.10,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:V2XjsFT8Zy6+5J0HKgNi7bDtRlk=,0,53,78.0,False,2021-12-18 04:07:15.634,D,0.0,CTyNkk1wKAuNXobeu7,60256,1639822035.634262,143.88.255.10,none
0,dns,158,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:lyIcE8xkoNcwk3yUmYFwv6YgUVc=,0,53,102.0,False,2021-12-18 19:47:01.635,D,0.0,CPZD2D39NoDEFpE6dk,49363,1639878421.635228,143.88.255.10,none
0,dns,158,True,0,udp,9.059906005859375e-06,S0,10.0.10.1,2,1:bp1bZLwp/SoKfsZtnQXN+QHMflo=,0,53,102.0,False,2021-12-18 03:37:30.885,D,0.0,Cspd4T2wiIJy6Zs6j7,41678,1639820250.885041,143.88.255.10,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:Z1Tg06Cgx4Ae/w6LC79/3LQzwMk=,0,53,102.0,False,2021-12-18 23:42:58.631,D,0.0,CvgHoZ2QVM4rAET6ee,60306,1639892578.631239,143.88.255.10,none
0,dns,158,True,0,udp,1.9073486328125e-05,S0,10.0.10.1,2,1:1UqYFnLQ6FRfLHQTvcrFTcjnVLA=,0,53,102.0,False,2021-12-18 13:42:00.631,D,0.0,C4UpGeENOo6K21BJ5,46351,1639856520.631296,143.88.255.10,none
0,dns,158,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:kTlf+MOE/E0dQ3RbpkfkcQO8OOY=,0,53,102.0,False,2021-12-18 10:29:25.132,D,0.0,CwRLbY3pJQWE05NuQl,41378,1639844965.132514,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:z5Cucqbr7e0HeRpBaKdLwUx73z4=,0,53,102.0,False,2021-12-18 17:14:15.881,D,0.0,CjolOD3OUNNYjcZmL6,51536,1639869255.881993,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:cvSsEVosB8YB/IT9zcrEaFlRjAg=,0,53,102.0,False,2021-12-18 15:32:55.633,D,0.0,COSYaS3DYyWLrUAQy,55888,1639863175.633624,143.88.255.10,none
4,dns,268,False,0,udp,5.001366138458252,SF,143.88.1.1,4,1:pjTyjE6sOtIJOykNTZXufavsjHc=,160,53,156.0,False,2021-12-18 06:23:03.062,Dd,48.0,CxBJNh4hhgRkfEKAY4,54972,1639830183.062739,143.88.1.51,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:+lc3zsgTbP1YEPJK6nSQSz1JU7I=,0,53,102.0,False,2021-12-17 16:46:07.882,D,0.0,Cmoe7R3vn0e31IgiJb,50707,1639781167.882402,143.88.255.10,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:+zLBMD7OQ7lz9z4UMmPGr953mm0=,0,53,102.0,False,2021-12-18 18:27:52.382,D,0.0,C5LQLs20OMNCYrrTMl,37514,1639873672.38276,143.88.255.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:lUG2maqs+lEt8iIWQbrSZrVFB88=,0,53,78.0,False,2021-12-18 17:38:58.130,D,0.0,CVPDrM3so95Hq45Skh,36292,1639870738.130474,143.88.255.10,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:0dWxZZVyk0T1WjVB0Drn0XmW+P0=,0,53,78.0,False,2021-12-17 09:47:10.133,D,0.0,CTCEPEJip9AFG2S2k,53440,1639756030.133246,143.88.255.10,none
0,dns,134,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:EV9Ar8YLMueYa0+TqLBZfjlIe5A=,0,53,78.0,False,2021-12-17 23:58:42.384,D,0.0,Cx8wd84i8LHW7sHFJf,50998,1639807122.384346,143.88.255.10,none
5,dns,355,False,0,udp,0.0003190040588378906,SF,143.88.1.1,5,1:UaSxdqStq7gCyMjFwR66dSYLqmE=,200,53,215.0,False,2021-12-18 04:37:08.354,Dd,60.0,CrB6zo3VB4VKSCcOdg,58661,1639823828.354619,143.88.1.53,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:2PSPL2K+Duo6WmoTEbmVVva+ho0=,0,53,102.0,False,2021-12-18 07:02:42.635,D,0.0,CFIPc148Ctuk3PiK0k,36654,1639832562.635318,143.88.255.10,none
0,dns,158,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:JvhhDUEdS2I2OmUTXYjInkRPzuI=,0,53,102.0,False,2021-12-18 15:50:04.131,D,0.0,CuWPVx3VxL0igmA3r9,41883,1639864204.131629,143.88.255.10,none
0,dns,158,True,0,udp,9.5367431640625e-07,S0,10.0.10.1,2,1:5T1K1HOWt0sHKKpunOiBcAmYBaU=,0,53,102.0,False,2021-12-17 22:08:47.883,D,0.0,C0mrKN36PU8VE1phf7,55605,1639800527.883924,143.88.255.10,none
0,,1439,True,0,udp,19.010666131973267,S0,172.28.128.255,6,1:J0YbkvvBx3+HYBPIDXQsExmIkrg=,0,138,1271.0,True,2021-12-18 01:50:51.184,D,0.0,CasSjhd80MiJOriPg,138,1639813851.184315,172.28.128.3,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:IaHG96lIg6H65LvVGTTYrcd9Beg=,0,53,102.0,False,2021-12-18 15:11:14.884,D,0.0,CWsPpm21KPrzt2uEy8,49955,1639861874.884482,143.88.255.10,none
0,dns,158,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:W0iYzgD7QQfgO2+KJaMtnhvO8d0=,0,53,102.0,False,2021-12-18 21:03:39.633,D,0.0,CWwXvtOdq4fH75tfd,35950,1639883019.633957,143.88.255.10,none
4,dns,268,False,0,udp,4.999565124511719,SF,143.88.1.1,4,1:M6YVXD7t8PWqNxDNfbEWXkGOQEg=,160,53,156.0,False,2021-12-18 07:32:06.095,Dd,48.0,C9csiGDeTxlg0RQ2d,48697,1639834326.095054,143.88.1.51,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:S3ReXQSQU68RGZ6fStmALuqYA8s=,0,53,78.0,False,2021-12-18 09:33:27.381,D,0.0,COonbK1zYZStYSbeaj,38326,1639841607.381754,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:0JmomXY7KkbXFYMil+40Kaw2aDg=,0,53,102.0,False,2021-12-18 04:58:10.883,D,0.0,CVbt9M37GAC2Smhwk,41874,1639825090.883022,143.88.255.10,none
0,dns,134,True,0,udp,2.6941299438476562e-05,S0,10.0.10.1,2,1:cGyqV5fPPrD8eqsHN2mmpOpKglo=,0,53,78.0,False,2021-12-17 09:36:34.881,D,0.0,C8xME81mCkJUbBnN15,55614,1639755394.881742,143.88.255.10,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:MkG+UiCOD4KYuzkdXu45qdRwick=,0,53,78.0,False,2021-12-18 00:50:38.130,D,0.0,Cv3bkA2nLbYP2vfDw6,59004,1639810238.130281,143.88.255.10,none
4,dns,268,False,0,udp,5.0047478675842285,SF,143.88.1.1,4,1:ZFM4yOuHahWVZEYDz1vqT6YtMnA=,160,53,156.0,False,2021-12-18 19:25:37.532,Dd,48.0,CLXtPU2ZIzdRipoE92,53384,1639877137.532756,143.88.1.51,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:7kS39CVzgUZaNDVdKbUoKANTXFQ=,0,53,78.0,False,2021-12-17 13:40:35.882,D,0.0,Czcc7G3frwhKU0gpJi,56866,1639770035.882951,143.88.255.10,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:IA9YPobJ8m3O5erU1HH05q+JOz4=,0,53,78.0,False,2021-12-17 09:11:22.380,D,0.0,CX9cd41DBK8GkDeNz3,47813,1639753882.38091,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:WHX6ASY+EfVDDKOEOqJhsnZHX+I=,0,53,102.0,False,2021-12-18 02:51:07.883,D,0.0,CHmBas2ygiSHyF4vnl,60740,1639817467.883362,143.88.255.10,none
0,dns,158,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:mb78zf7+eKEiuPQ9Wy+ies9pEV4=,0,53,102.0,False,2021-12-18 08:45:03.384,D,0.0,CV0A9G1uv9pmqWKwf4,45287,1639838703.384931,143.88.255.10,none
0,dns,158,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:7YSaLPaNgFGpW6CaEjFmcLqSSyU=,0,53,102.0,False,2021-12-18 04:03:43.883,D,0.0,CTE1dbrLRN5mC8ohj,32981,1639821823.883158,143.88.255.10,none
0,dns,158,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:hKYrdnruD9F+wiOn9R+181YUsrU=,0,53,102.0,False,2021-12-18 20:14:45.382,D,0.0,CP7xQIg4Zryv7rkUg,60526,1639880085.382161,143.88.255.10,none
0,dns,134,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:wvg9S4lirVGeqjXhBvhdzneN6ss=,0,53,78.0,False,2021-12-17 22:38:32.631,D,0.0,CI6hDR1twkTUam73ul,45440,1639802312.631315,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:TAS0dFee2j9fW5uL8ofCXblifBg=,0,53,102.0,False,2021-12-18 12:26:53.381,D,0.0,CgoH5H1r5GjNn4ubk,44071,1639852013.381596,143.88.255.10,none
0,dns,158,True,0,udp,1.2874603271484375e-05,S0,10.0.10.1,2,1:KX6ZqKH4xh+OI6ugm5FazACbtRM=,0,53,102.0,False,2021-12-18 00:19:52.881,D,0.0,CFqcy9epwdFSWeDzd,43410,1639808392.881581,143.88.255.10,none
0,dns,134,True,0,udp,4.792213439941406e-05,S0,10.0.10.1,2,1:DiNArCbZMgFRKulP/XeI5Uu/Wng=,0,53,78.0,False,2021-12-17 15:25:58.130,D,0.0,CoRzOgl71HIPVTitk,34562,1639776358.130404,143.88.255.10,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:UuTPqLYqWzIQWonUAL/+jCprXIk=,0,53,102.0,False,2021-12-18 11:50:35.381,D,0.0,CHBJyt0SU6d23i781,60989,1639849835.381499,143.88.255.10,none
0,dns,134,True,0,udp,1.811981201171875e-05,S0,10.0.10.1,2,1:RE3JtdWxSUWG49/tO5iLvC02pX0=,0,53,78.0,False,2021-12-18 00:09:17.634,D,0.0,CaH3Rq4qXxa4s4daM5,46148,1639807757.634223,143.88.255.10,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:hnWxBVIBchQgyFAowtdZ6DZugh0=,0,53,78.0,False,2021-12-18 18:52:04.380,D,0.0,CGFLg54HBSm4ITn32,41864,1639875124.380203,143.88.255.10,none
0,dns,56,False,0,udp,,S0,198.97.190.53,1,1:ze8zMDqwnwwF+Gaapuy+Yhwqqko=,0,53,,False,2021-12-18 05:43:55.805,D,,CHQlXr1NZrnsoCUH0b,40401,1639827835.805732,143.88.0.2,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:uGedXQTPK2kFte7nG5HqKLjkrkM=,0,53,78.0,False,2021-12-18 01:50:07.634,D,0.0,CVYWQ44iOYqoDIZNRd,33764,1639813807.634054,143.88.255.10,none
0,dns,134,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:DC6a0bogSwbJFjbyj53syc5up70=,0,53,78.0,False,2021-12-18 01:19:52.630,D,0.0,C7aM1GPGsDl7U5sxk,42598,1639811992.630948,143.88.255.10,none
0,dns,134,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:F//rkTebWJJdx35FIn4psJxKXwk=,0,53,78.0,False,2021-12-17 20:48:07.882,D,0.0,C0fpEf4av3SkA2JWb,59168,1639795687.882397,143.88.255.10,none
0,dns,134,True,0,udp,2.09808349609375e-05,S0,10.0.10.1,2,1:VmfHLufNGhZV1zcqwSHC9ZB64sM=,0,53,78.0,False,2021-12-17 23:27:26.881,D,0.0,CLlHir28spf6dO4CAc,35958,1639805246.881107,143.88.255.10,none
0,dns,158,True,0,udp,1.7881393432617188e-05,S0,10.0.10.1,2,1:wvg9S4lirVGeqjXhBvhdzneN6ss=,0,53,102.0,False,2021-12-18 02:02:13.633,D,0.0,CmiZHY137ZAPcRgRif,45440,1639814533.633614,143.88.255.10,none
5,dns,355,False,0,udp,0.0004000663757324219,SF,143.88.1.1,5,1:0emLbuHV857Wl+CKNhBM4jdtvwg=,200,53,215.0,False,2021-12-17 19:41:10.818,Dd,60.0,C6ZdIp1B9Ti1yzCan8,63796,1639791670.8185,143.88.1.53,none
0,dns,134,True,0,udp,1.621246337890625e-05,S0,10.0.10.1,2,1:DJv0wZzgUO64bjJCdBEFg/UcKkQ=,0,53,78.0,False,2021-12-18 13:33:26.381,D,0.0,CuTyNn1ESlZrqg1Vme,50316,1639856006.381842,143.88.255.10,none
4,dns,316,False,0,udp,5.00443696975708,SF,143.88.1.1,4,1:Uc33+8tNZVIr0Vs9A2lCqPKqCF8=,160,53,204.0,False,2021-12-18 09:32:21.391,Dd,48.0,CDUqKMvo8SK43fR68,36390,1639841541.39139,143.88.1.51,none
0,dns,134,True,0,udp,2.002716064453125e-05,S0,10.0.10.1,2,1:Lj7PS3wqnPsQaRcqRaHs7jPN5RE=,0,53,78.0,False,2021-12-17 19:00:44.630,D,0.0,CkTxm13bzWbFn5l9Wk,53370,1639789244.630884,143.88.255.10,none
0,dns,158,True,0,udp,1.9073486328125e-05,S0,10.0.10.1,2,1:ldMgfCIQlX2bENrSHpHzzDTi5mc=,0,53,102.0,False,2021-12-18 23:54:34.382,D,0.0,CVQcim4bYuBN4iK2ca,48878,1639893274.382552,143.88.255.10,none
0,dns,158,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:2BfGM7terHLLJGlTBiTcmt8n4Lo=,0,53,102.0,False,2021-12-18 11:50:05.131,D,0.0,CF8Z6ALmYAhmWWybe,50341,1639849805.13112,143.88.255.10,none
0,dns,134,True,0,udp,2.193450927734375e-05,S0,10.0.10.1,2,1:sKEVXKgJWzyAhPYsWew5W25Rf6w=,0,53,78.0,False,2021-12-18 08:21:21.630,D,0.0,CCewAh1jXEDZPSUUB3,34193,1639837281.6308,143.88.255.10,none
0,dns,134,True,0,udp,8.106231689453125e-06,S0,10.0.10.1,2,1:HAtQZMsr6Rie9w5nkCmDx3RZncc=,0,53,78.0,False,2021-12-17 14:45:38.130,D,0.0,C5gMBP3oHSkmzUzlK8,49733,1639773938.130262,143.88.255.10,none
0,dns,134,True,0,udp,1.71661376953125e-05,S0,10.0.10.1,2,1:1icY04Op87nGyNi5GYB9JviWdMY=,0,53,78.0,False,2021-12-17 18:07:18.130,D,0.0,CxSWwy1jEsWxC8H3qe,43622,1639786038.1309,143.88.255.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:rrvajXcaWseekeo7ZZyUtv4+efQ=,0,53,78.0,False,2021-12-18 11:46:03.131,D,0.0,Ceazzr2Cylid1ti6Ib,57310,1639849563.131768,143.88.255.10,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:FMoKkrsH5emzD/eY17oOu99YGTg=,0,53,78.0,False,2021-12-18 10:47:03.884,D,0.0,CRBF5R244bYtKttDwh,48198,1639846023.884913,143.88.255.10,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:C9pipcsERSYI5QX1H3bFNReZU1g=,0,53,102.0,False,2021-12-17 16:31:30.632,D,0.0,CNbj1J2WReflwNMKl8,36929,1639780290.63204,143.88.255.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:dISYFIuHBCQKlBXRwcxXTWPlNh0=,0,53,78.0,False,2021-12-17 10:04:18.632,D,0.0,Cd8Nbq48YdPZ7HCcQa,58651,1639757058.632865,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:5TyVFUE5iyI0BxFRMmgx8jLjxVs=,0,53,102.0,False,2021-12-18 13:30:55.134,D,0.0,CS0CxP2ZyhbgGBhgBl,59989,1639855855.134164,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:PN3N4SplTs+ghzpdzvwlnpcjsCQ=,0,53,102.0,False,2021-12-18 06:42:02.383,D,0.0,C4mr5719Kum3WSyf3i,35130,1639831322.383275,143.88.255.10,none
0,dns,158,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:cLe1RyK44FiA47bCFpkuBnwkH00=,0,53,102.0,False,2021-12-18 08:02:12.132,D,0.0,CaynJ71oLEMQWYobYk,36321,1639836132.132022,143.88.255.10,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:chJ09sRe1Fkc+u43Zp7xdvftmDQ=,0,53,78.0,False,2021-12-17 16:57:43.632,D,0.0,Cs181b2qCCnKFZjICh,49237,1639781863.632069,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:mXhrLODjLkCcQaKGSdFQDBm+KXw=,0,53,102.0,False,2021-12-18 18:09:13.132,D,0.0,CJkp3j3gGsjaFnxIN3,45528,1639872553.132855,143.88.255.10,none
0,dns,158,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:OajSqKbZto2wEE5MJN6qo53hXBU=,0,53,102.0,False,2021-12-18 14:54:36.633,D,0.0,CHVzpm3XSX2RSCERxl,36761,1639860876.633583,143.88.255.10,none
0,dns,134,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:cGLlrgp9CdW97ZJq+SivqAsdVXo=,0,53,78.0,False,2021-12-18 01:06:46.133,D,0.0,C1XxeA4w3tY7MdGsGh,33505,1639811206.133406,143.88.255.10,none
4,dns,316,False,0,udp,5.003725051879883,SF,143.88.1.1,4,1:jZ24y8PMQIWVLuHAeh7g54FD8cY=,160,53,204.0,False,2021-12-18 00:24:37.274,Dd,48.0,CQkBMt2R16QAQLvhT7,43169,1639808677.274797,143.88.1.51,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:pR0h83cbfXblnZUyZ/pQ+5cqblc=,0,53,78.0,False,2021-12-18 13:51:35.381,D,0.0,CryIgn6PJh2OdbWsh,47810,1639857095.38129,143.88.255.10,none
0,,274,False,0,udp,,S0,143.88.1.255,1,1:74KnfPl/i1sJDF8fFQOIvJ9dMDY=,0,138,,False,2021-12-18 20:12:00.864,D,,CV9YTg4vPIujLHjJ3,138,1639879920.864333,143.88.1.50,none
0,dns,134,True,0,udp,1.811981201171875e-05,S0,10.0.10.1,2,1:ET4zJWK+vidiM9bkge7sLQ7yP+w=,0,53,78.0,False,2021-12-18 03:58:41.383,D,0.0,Ceejlg3QDyOQ4stfve,55548,1639821521.383447,143.88.255.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:/7RKWlX79elgevXvdVVefZvE4Z4=,0,53,78.0,False,2021-12-18 21:41:58.630,D,0.0,CchMlv13YgnUPYbcS9,48211,1639885318.630939,143.88.255.10,none
