resp_pkts,service,orig_ip_bytes,local_resp,missed_bytes,proto,duration,conn_state,dest_ip_zeek,orig_pkts,community_id,resp_ip_bytes,dest_port_zeek,orig_bytes,local_orig,datetime,history,resp_bytes,uid,src_port_zeek,ts,src_ip_zeek,label_tactic
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:d+ExJAzk6IWx8f4XxdFcqQVfM14=,0,53,102.0,False,2022-01-16 02:31:10.493,D,0.0,C2em5U2KpN5ZnVSHVi,45951,1642321870.493163,143.88.255.10,none
4,,176,False,0,tcp,0.0010540485382080078,REJ,143.88.7.15,4,1:Z28F2Z13ywbQkPpCyPpDNhrSIas=,160,10082,0.0,False,2022-02-12 13:56:13.157,Sr,0.0,CXk8Fo2Qijrq9lcaTi,54736,1644674173.157711,143.88.2.10,Reconnaissance
0,dns,138,False,0,udp,6.413459777832031e-05,S0,8.8.8.8,2,1:HwYENcMSSv5dMtNMIdKeP51Ld9A=,0,53,82.0,False,2022-01-16 04:27:44.849,D,0.0,CYD8Bd22pYBdbODz5l,39065,1642328864.849794,143.88.11.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:XQ0DON1gArP8wzFMCkSzID8qH4E=,0,53,102.0,False,2022-01-16 11:04:55.268,D,0.0,Cpa5b33Ta5EONnzUD7,40352,1642352695.268437,143.88.255.10,none
0,,132,False,0,tcp,0.0003838539123535156,S0,143.88.7.1,3,1:j6QFVCw1+8gIvjpWp6NPd44+oJc=,0,2040,0.0,False,2022-02-12 13:17:44.245,S,0.0,ChMzWA43gGkjZWvumf,43921,1644671864.245366,143.88.2.10,Reconnaissance
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:xVuS3mDBUZcsTf0AIZqv+l/xs0M=,0,53,102.0,False,2022-01-16 01:13:01.740,D,0.0,CGOmy34wjbxktRY16d,34701,1642317181.740216,143.88.255.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:3wlWDQnPsL0z0+kfOrbNXvvjP8c=,0,53,78.0,False,2022-01-16 07:18:33.003,D,0.0,CmA5bs2NMRUFamw534,44021,1642339113.003879,143.88.255.10,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:Vy1KwpdrlB877u1AyV6VaO5oNIs=,0,53,78.0,False,2022-01-16 18:53:47.789,D,0.0,CIw8vYZgqWM5sEpa8,42177,1642380827.789696,143.88.255.10,none
0,dns,158,True,0,udp,2.002716064453125e-05,S0,10.0.10.1,2,1:AVyqLR+VYi9uRxOS7gJ3UdHKpoA=,0,53,102.0,False,2022-01-16 12:30:07.522,D,0.0,CHGRIX1PbxvEaFfDUf,50759,1642357807.522688,143.88.255.10,none
0,dns,56,False,0,udp,,S0,192.203.230.10,1,1:EhLYUP/rd6NrnrLUz74fty7fw5w=,0,53,,False,2022-01-16 11:19:06.318,D,,CsiHRg4IeYM2I3B3R,12017,1642353546.31833,143.88.0.42,none
2,dns,0,False,0,udp,0.00016808509826660156,SHR,143.88.11.1,0,1:fB947lTEu5BaoKZjJSxnyR85gyM=,158,53,0.0,False,2022-01-16 06:20:17.277,^d,102.0,CRRXfn2GWL1w38sRe4,39363,1642335617.277974,143.88.11.14,none
0,dns,138,False,0,udp,0.00014519691467285156,S0,8.8.8.8,2,1:9qD0yhr9zXiRu8BVqebY6REEr4M=,0,53,82.0,False,2022-01-16 02:25:04.544,D,0.0,CVVBlu2K3ONfXkFI1h,32942,1642321504.544366,143.88.11.10,none
0,dns,138,False,0,udp,0.00011301040649414062,S0,8.8.4.4,2,1:yJyXHQCmtc7sQ8rR14nPmzO9x6E=,0,53,82.0,False,2022-01-16 10:32:20.141,D,0.0,CyKapl3Fwa89OEzD25,58553,1642350740.141445,143.88.11.10,none
0,dns,158,True,0,udp,1.8835067749023438e-05,S0,10.0.10.1,2,1:7sYjagVATSUsU5lAZlo8b9TM0IY=,0,53,102.0,False,2022-01-16 13:14:29.520,D,0.0,CLg2ps4G3et1BY0dB7,53910,1642360469.520054,143.88.255.10,none
0,dns,316,False,0,udp,5.000298976898193,S0,143.88.11.1,4,1:OQKW95w1zfRFxzE6OHu7U9IEFaY=,0,53,204.0,False,2022-01-16 08:05:35.689,D,0.0,C2E9LOGvoehy6c9a5,49505,1642341935.689013,143.88.11.14,none
0,dns,114,False,0,udp,0.00013589859008789062,S0,8.8.4.4,2,1:QyTSGNfARJpmfVHkWc20jU2bRfo=,0,53,58.0,False,2022-01-16 17:48:39.264,D,0.0,Cpjb2149QR3xH9AVBk,50456,1642376919.264902,143.88.11.10,none
0,dns,134,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:SLQDaOUGYb4z4uAwVwbY+6nuP9w=,0,53,78.0,False,2022-01-16 19:46:44.038,D,0.0,ClDWXq10t90Wpo2v82,48684,1642384004.038498,143.88.255.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:hsic6ERtDoFXjz6GMxTn26qf0r8=,0,53,78.0,False,2022-01-16 16:57:50.284,D,0.0,Ct7VtX2yiKwWDlxaxe,46724,1642373870.284595,143.88.255.10,none
0,dns,134,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:s5niN3oPLSf3p7aBM+Teh6SZL8I=,0,53,78.0,False,2022-01-16 00:06:28.736,D,0.0,CbmBKgU2v1ApI2wo5,36259,1642313188.736172,143.88.255.10,none
0,dns,138,False,0,udp,0.00011801719665527344,S0,8.8.8.8,2,1:5cEoXkIFMuDuVH5H7/6cUeqafig=,0,53,82.0,False,2022-01-16 13:27:09.138,D,0.0,CeoVWA1zUBPQzId8l9,51368,1642361229.138349,143.88.11.10,none
0,dns,158,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:0TvBC8M0YJYGynkeMTU0bAccGTE=,0,53,102.0,False,2022-01-16 04:35:42.247,D,0.0,CEk44n12F6KgI3gI18,45971,1642329342.247771,143.88.255.10,none
0,dns,355,False,0,udp,8.049257040023804,S0,143.88.11.1,5,1:njh2I04AJEA1tGSOpiXg0PUARcY=,0,53,215.0,False,2022-01-16 16:51:10.169,D,0.0,CdYrZU3gfCN5rtwv1j,61360,1642373470.169482,143.88.11.13,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:ZY0YwgvVWrjToaJ5fwIIKQa9C1I=,0,53,78.0,False,2022-01-16 16:49:46.282,D,0.0,C8NWYN2URckITyf0Eg,59616,1642373386.28236,143.88.255.10,none
2,dns,0,False,0,udp,0.00013303756713867188,SHR,143.88.11.1,0,1:kr5utcDhEO5N6Q7zbUjH/lYsKZ0=,134,53,0.0,False,2022-01-16 04:37:25.234,^d,78.0,CnWM0R2RGs3kO4CS9i,42259,1642329445.234237,143.88.11.14,none
0,dns,158,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:EuPG3JNn6pjBQNREu8hNqcVM7/8=,0,53,102.0,False,2022-01-16 06:51:49.755,D,0.0,CT0E7I1V6gxSf8rUB8,47891,1642337509.755173,143.88.255.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:BAqp6FfmIo+pCvAajdbxviqGvVw=,0,53,78.0,False,2022-01-16 04:37:12.995,D,0.0,CNyEjmKxjV1jvJg0b,49127,1642329432.995672,143.88.255.10,none
0,dns,142,False,0,udp,6.794929504394531e-05,S0,8.8.4.4,2,1:7zpiwRsumeIUpBxmwjzG3Sb4xhY=,0,53,86.0,False,2022-01-16 07:28:48.765,D,0.0,Cth0xo1a983zgYbK11,50054,1642339728.765542,143.88.11.10,none
0,dns,158,True,0,udp,1.4781951904296875e-05,S0,10.0.10.1,2,1:0MOghahYrzjlYVDO72guS7AqHRQ=,0,53,102.0,False,2022-01-16 08:58:22.510,D,0.0,C8vaGKLbEWqiCEash,45446,1642345102.510445,143.88.255.10,none
0,dns,138,False,0,udp,0.00011706352233886719,S0,8.8.4.4,2,1:rNHDxdaJmHSc852SGee+iFxvTN0=,0,53,82.0,False,2022-01-16 10:21:20.939,D,0.0,CkCGyvDllryaMQ7q5,51616,1642350080.939579,143.88.11.10,none
0,dns,158,True,0,udp,1.7881393432617188e-05,S0,10.0.10.1,2,1:XFB2F0altC3HDJe3elk/jZm4PJ8=,0,53,102.0,False,2022-01-16 09:47:16.761,D,0.0,CkCjIdDL6TblaFDOk,53543,1642348036.761929,143.88.255.10,none
0,dns,142,False,0,udp,0.000102996826171875,S0,8.8.8.8,2,1:BvpfcJTyVTNmQ0v/fSRgQwgJbqg=,0,53,86.0,False,2022-01-16 05:11:40.886,D,0.0,CGwdxy1K4PDF2lG0Bk,45660,1642331500.886296,143.88.11.10,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:tS9lw6Pwy36RR5r6doyX2T2XoH0=,0,53,78.0,False,2022-01-16 10:24:35.264,D,0.0,C4b1bW1ZZrw3FFkr0k,58559,1642350275.264002,143.88.255.10,none
0,dns,138,False,0,udp,7.295608520507812e-05,S0,8.8.8.8,2,1:ljhFMk0t5/itCAU+lAn1r1ZAxro=,0,53,82.0,False,2022-01-16 02:51:05.680,D,0.0,C7mhGR3JWyTXz2y4N9,35385,1642323065.680876,143.88.11.10,none
0,dns,138,False,0,udp,7.700920104980469e-05,S0,8.8.4.4,2,1:gbgbXbkn+gtmdjG1i1DsrWkfMjM=,0,53,82.0,False,2022-01-16 20:44:46.098,D,0.0,C13PGG2pY1GANb2hI7,59442,1642387486.098151,143.88.11.10,none
0,dns,134,True,0,udp,8.821487426757812e-06,S0,10.0.10.1,2,1:VpcPjoyzHCbfViFLvj4F1B61iGw=,0,53,78.0,False,2022-01-16 00:05:28.236,D,0.0,CvL7lv2m1tor7AGnih,50285,1642313128.236458,143.88.255.10,none
0,dns,142,False,0,udp,0.00010704994201660156,S0,8.8.4.4,2,1:RjiXw3U6NLrwqfeX4o+/YeLGH9M=,0,53,86.0,False,2022-01-16 21:52:17.998,D,0.0,CYSHmnwSOSoqrAtM2,53580,1642391537.998641,143.88.11.10,none
0,dns,134,True,0,udp,1.2874603271484375e-05,S0,10.0.10.1,2,1:hWDaeGwvvqzE1t+yMJvGEbN+lIY=,0,53,78.0,False,2022-01-16 13:02:53.771,D,0.0,CCD6kx3dWMq3rnVMh1,35249,1642359773.771991,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:tJF+rb1Y0TnFdLRhuY7rM024A1M=,0,53,102.0,False,2022-01-16 20:42:11.541,D,0.0,CA32yo45nEUkSfV5Pj,46258,1642387331.541274,143.88.255.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:W905Ar7wWWfc9L4/7RAgrpDDfik=,0,53,78.0,False,2022-01-16 15:14:59.278,D,0.0,CIeYn22L5gKEdN31Me,50505,1642367699.278012,143.88.255.10,none
4,,240,False,0,tcp,0.0006349086761474609,REJ,143.88.7.12,4,1:h1GwaEX0DuzJ8PDaBW03FixwMDE=,160,2000,0.0,False,2022-02-10 17:48:00.554,Sr,0.0,CyKAPvnO2bluB8JW5,34164,1644515280.554897,143.88.2.10,Reconnaissance
2,dns,0,False,0,udp,5.602836608886719e-05,SHR,143.88.5.1,0,1:mBJKoddjqDk+Auw3FaNAP7hiotE=,134,53,0.0,False,2022-02-10 04:34:42.256,^d,78.0,C9QSED29qjZd6hdbI,52171,1644467682.256962,143.88.5.12,Reconnaissance
0,dns,158,True,0,udp,8.106231689453125e-06,S0,10.0.10.1,2,1:9QEiyX1+8kP71EA9CDRI0rsJE0s=,0,53,102.0,False,2022-01-16 20:28:04.541,D,0.0,C8HyIe28e88gsdSwIc,46508,1642386484.541015,143.88.255.10,none
0,dns,134,True,0,udp,1.811981201171875e-05,S0,10.0.10.1,2,1:p19fFVR5wV8BG2O+RBBNyVmZRtc=,0,53,78.0,False,2022-01-16 11:45:45.517,D,0.0,CVFcc52ufroTQp0r23,60049,1642355145.517025,143.88.255.10,none
0,dns,134,True,0,udp,1.811981201171875e-05,S0,10.0.10.1,2,1:uc0yvGQ3Xt6q4FVCH/7Gqw0Y8MU=,0,53,78.0,False,2022-01-16 13:04:54.769,D,0.0,CjV5CzTceUwTTCW8e,55173,1642359894.769233,143.88.255.10,none
2,dns,0,False,0,udp,1.9073486328125e-06,SHR,143.88.11.1,0,1:wjx02Oy1FBnYi0ARnt82nJrNwkY=,134,53,0.0,False,2022-01-16 16:17:29.324,^d,78.0,CZbzNN2uJzIKFo3rFh,43656,1642371449.324862,143.88.11.14,none
0,dns,158,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:O5YwTv2KEGz6dqGw35CtmgCCJNM=,0,53,102.0,False,2022-01-16 22:47:13.551,D,0.0,CeIziTUcrAbbguW0k,46407,1642394833.551127,143.88.255.10,none
0,dns,138,False,0,udp,0.00013589859008789062,S0,8.8.4.4,2,1:9bQxqcgI8ZWuaM7leHNqAzM3oDU=,0,53,82.0,False,2022-01-16 04:26:52.899,D,0.0,CoBdzS222yf45WNkD3,33997,1642328812.899481,143.88.11.10,none
0,dns,142,False,0,udp,9.679794311523438e-05,S0,8.8.4.4,2,1:JvflTg2X7OGgcWojOpTKCNdO7Io=,0,53,86.0,False,2022-01-16 15:40:36.162,D,0.0,CoGGSK2nkSUSr9ZUYc,42527,1642369236.162861,143.88.11.10,none
0,dns,134,False,0,udp,5.005150079727173,S0,143.88.5.1,2,1:zeQjs/ycaD548c5wDRdN66xg/XI=,0,53,78.0,False,2022-02-10 05:37:36.616,D,0.0,CSp2Z21xtzTeCBiFT6,53016,1644471456.616854,143.88.5.12,Reconnaissance
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:HGPvWPJY/2P8vrl2dJ2iMA2KW98=,0,53,78.0,False,2022-01-16 21:26:33.542,D,0.0,CxL3NCBdLYAvROBOk,59374,1642389993.542804,143.88.255.10,none
0,dns,284,False,0,udp,10.007351875305176,S0,8.8.4.4,4,1:kkTQl4PwU3IeKkh7o8Roou5aeSM=,0,53,172.0,False,2022-01-16 02:42:44.009,D,0.0,CXhFRN2KGj5i9xzVpk,51734,1642322564.009725,143.88.11.10,none
0,dns,142,False,0,udp,3.0994415283203125e-05,S0,8.8.8.8,2,1:rNaIkofKELodwS+gdGv4aMg+YIk=,0,53,86.0,False,2022-01-16 11:25:39.435,D,0.0,C70Uda3t0mz3RVT0F,41021,1642353939.435345,143.88.11.10,none
2,dns,186,False,0,udp,0.0018291473388671875,SF,143.88.5.1,2,1:T0MEYkaCjLZvUvUHD8YmC7+o2p4=,186,53,130.0,False,2022-02-10 04:13:10.934,Dd,130.0,C4GgGT1NkwUAMcaIGj,35676,1644466390.934733,143.88.5.12,Reconnaissance
0,dns,158,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:KJ15h+SxjIQds3TFMmugZi8LD1Y=,0,53,102.0,False,2022-01-16 15:32:07.779,D,0.0,CtPiF74X2q8fAFbBd9,38688,1642368727.779378,143.88.255.10,none
0,dns,142,False,0,udp,0.00013709068298339844,S0,8.8.8.8,2,1:X6nL/bAMAzTIwK4z/Qpw96yal98=,0,53,86.0,False,2022-01-16 18:30:58.176,D,0.0,C3blDN2hmr2FNV2zIa,39817,1642379458.176303,143.88.11.10,none
4,,240,False,0,tcp,0.0005688667297363281,REJ,143.88.7.15,4,1:1LP140VwFTOBrYJU+4YLZIyFJwM=,160,254,0.0,False,2022-02-10 17:48:01.656,Sr,0.0,CeoIFN3YV1tUA0ltii,36448,1644515281.656063,143.88.2.10,Reconnaissance
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:aZub4eNe/V9K6XfsxPU9lagkxP4=,0,53,102.0,False,2022-01-16 18:14:28.286,D,0.0,CfKYMv2A9FahDYfGIa,36562,1642378468.286343,143.88.255.10,none
0,dns,134,True,0,udp,2.384185791015625e-05,S0,10.0.10.1,2,1:OHVc3ZA29Oh4iZbtgMQaH14iwpo=,0,53,78.0,False,2022-01-16 05:54:51.505,D,0.0,Copl5e3YB0wxRlQaNf,38596,1642334091.505742,143.88.255.10,none
4,,176,False,0,tcp,0.0006699562072753906,REJ,143.88.7.15,4,1:HlC9aTxZxP04+wRG3qj0aBdW2sg=,160,49154,0.0,False,2022-02-12 13:59:58.614,Sr,0.0,CXklf614OOKwkBlLm9,58517,1644674398.614245,143.88.2.10,Reconnaissance
0,dns,142,False,0,udp,8.511543273925781e-05,S0,8.8.8.8,2,1:fZtuId8TXpGz+h6PCCjER8sNTGM=,0,53,86.0,False,2022-01-16 10:48:30.688,D,0.0,CWiZHu6LhmdnfcOje,40783,1642351710.688778,143.88.11.10,none
0,dns,134,True,0,udp,1.9073486328125e-05,S0,10.0.10.1,2,1:kCHB2SLK4ugAPDoPZulgfeBHi5Q=,0,53,78.0,False,2022-01-16 19:10:56.289,D,0.0,CQKiR22FolptRPHAl,37324,1642381856.289764,143.88.255.10,none
0,dns,138,False,0,udp,0.0001010894775390625,S0,8.8.4.4,2,1:Nb0tMWs56r3S/qsiKrM0h7amrr8=,0,53,82.0,False,2022-01-16 06:24:45.762,D,0.0,CbLk7V1fhK07xkju07,39532,1642335885.762312,143.88.11.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:xKZcm/Z3YJ0mO6CGbj2WbXW2czM=,0,53,78.0,False,2022-01-16 04:10:29.748,D,0.0,CkG6zd4j23CaEPloza,45070,1642327829.748651,143.88.255.10,none
0,dns,142,False,0,udp,0.00011610984802246094,S0,8.8.8.8,2,1:jG3cmay1E2qdT9nim8GGpNfzSWY=,0,53,86.0,False,2022-01-16 17:11:23.126,D,0.0,CGRZt64r7PgR9z6xGl,33635,1642374683.126396,143.88.11.10,none
0,dns,138,False,0,udp,7.796287536621094e-05,S0,8.8.4.4,2,1:7e1QWbVKUDP2ryVMl4YNpRM44T4=,0,53,82.0,False,2022-01-16 22:30:46.128,D,0.0,CUwZ2j4TJ8ufkWV6U9,58587,1642393846.128944,143.88.11.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:nN/Vgyc6xrSoS8aYiYNnwGkDd5k=,0,53,78.0,False,2022-01-16 04:13:31.245,D,0.0,CQUaO24eGrjFAJFRhc,34492,1642328011.245424,143.88.255.10,none
0,dns,134,True,0,udp,4.0531158447265625e-06,S0,10.0.10.1,2,1:p3zUKwKmsP+OVrai5DvyU+AWi7s=,0,53,78.0,False,2022-01-16 17:31:06.784,D,0.0,CHpTPP3alyHCXW6jkf,50439,1642375866.784204,143.88.255.10,none
0,dns,158,True,0,udp,1.811981201171875e-05,S0,10.0.10.1,2,1:ych2A4+WXRIM6TGNZrPyHxtBSPM=,0,53,102.0,False,2022-01-16 05:48:48.499,D,0.0,CYhSDk4Vm5djrWf5Kd,52900,1642333728.499779,143.88.255.10,none
0,dns,158,True,0,udp,2.2172927856445312e-05,S0,10.0.10.1,2,1:JRh1CRde2lTWY9geh+KJNc93beI=,0,53,102.0,False,2022-01-16 13:21:33.021,D,0.0,CPObQ947PuVfndpezj,49117,1642360893.02155,143.88.255.10,none
0,dns,134,False,0,udp,5.005197048187256,S0,143.88.5.1,2,1:5oM2U/giU2rPCxMfky5io2nxn7g=,0,53,78.0,False,2022-02-10 05:00:04.100,D,0.0,CJKB4I2bJws85RTfo7,57182,1644469204.100399,143.88.5.12,Reconnaissance
0,dns,158,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:TT/wh89hsdX22Ks5sqbibH4JfJ0=,0,53,102.0,False,2022-01-16 09:45:46.010,D,0.0,CWNbXJ3nokqLQ41frl,55119,1642347946.010314,143.88.255.10,none
0,dns,158,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:wlL/vUsgXOnwQs85wtiA8xGKMBA=,0,53,102.0,False,2022-01-16 06:56:22.007,D,0.0,C9ACWcnIPnwAHL6ne,42657,1642337782.007149,143.88.255.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:tTMfRtxQfdTzxA/N2Q+o51M44+Q=,0,53,78.0,False,2022-01-16 13:56:20.274,D,0.0,CeySGA1mRI9J8ruBY1,43583,1642362980.274755,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:FJxYhFGbvuY+g5Ue3MqsVeahom4=,0,53,102.0,False,2022-01-16 21:18:59.795,D,0.0,CueYcAPXKPFaRkre,43481,1642389539.795413,143.88.255.10,none
0,dns,158,True,0,udp,1.811981201171875e-05,S0,10.0.10.1,2,1:Gywq/Q4xk4yUcy0H9+AypxOap9s=,0,53,102.0,False,2022-01-16 07:38:12.754,D,0.0,CRlynf15tiFurXJltb,50189,1642340292.754807,143.88.255.10,none
0,dns,158,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:Q62MphtCreRtmDyrBe0wm2ZHvDM=,0,53,102.0,False,2022-01-16 17:16:29.534,D,0.0,Ci07Os13I9df6WNVlf,32773,1642374989.534674,143.88.255.10,none
0,dns,316,False,0,udp,5.005100965499878,S0,143.88.11.1,4,1:cfownFdnYk8LXL89I933XY4+ITw=,0,53,204.0,False,2022-01-16 19:37:05.139,D,0.0,CO63Ug2U4IHEFI4D93,51814,1642383425.139668,143.88.11.14,none
0,dns,142,False,0,udp,9.489059448242188e-05,S0,8.8.4.4,2,1:KAdaaxnGs0+ZkeVzBAUATtz16iA=,0,53,86.0,False,2022-01-16 01:05:53.713,D,0.0,CrC5Um19jHNfmUjXue,37638,1642316753.713308,143.88.11.10,none
0,dns,138,False,0,udp,3.814697265625e-05,S0,8.8.8.8,2,1:/6IlLklVTh3Rowj8O7pAHqzZLN0=,0,53,82.0,False,2022-01-16 06:04:40.361,D,0.0,CEFREL2Vh0Ku3jkRh5,56457,1642334680.361502,143.88.11.10,none
0,dns,134,True,0,udp,1.4781951904296875e-05,S0,10.0.10.1,2,1:SR8rFmCSQsUoe0z12di0Iq6KaEw=,0,53,78.0,False,2022-01-16 12:00:53.019,D,0.0,Cl4i0x2yEAtTKHAQGh,48044,1642356053.019364,143.88.255.10,none
2,dns,0,False,0,udp,2.384185791015625e-05,SHR,143.88.11.1,0,1:ExVfc/xRiBsWSybVCzs+YrQH+UE=,134,53,0.0,False,2022-01-16 18:43:59.422,^d,78.0,CoElln3gLTjHFoUmD6,45517,1642380239.422537,143.88.11.14,none
0,dns,158,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:DkH4FLO0oEKjzcmzvPE2zQoFDdk=,0,53,102.0,False,2022-01-16 08:30:38.760,D,0.0,CB7cNu3oVaVFBhXOT8,43905,1642343438.760942,143.88.255.10,none
0,dns,158,True,0,udp,1.71661376953125e-05,S0,10.0.10.1,2,1:GmTR0endnuixRdI/qsl8E2TjDqI=,0,53,102.0,False,2022-01-16 03:08:28.992,D,0.0,C9NZAf2Yt9vXF7bFVd,52410,1642324108.992159,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:EgR67qq293VXDgu5pHVv28mIMAw=,0,53,102.0,False,2022-01-16 06:55:21.506,D,0.0,ClWAiQh6ThYGvT4rk,48116,1642337721.506154,143.88.255.10,none
0,dns,142,False,0,udp,8.988380432128906e-05,S0,8.8.4.4,2,1:TEJn+M9mjj9jWajGuOLBw1XHL0I=,0,53,86.0,False,2022-01-16 19:51:38.951,D,0.0,C6SY5V2MAFDuULkuQg,48250,1642384298.951451,143.88.11.10,none
0,dns,134,True,0,udp,1.811981201171875e-05,S0,10.0.10.1,2,1:CrdpzPahz7dtA0zYfxZbgyTAvTY=,0,53,78.0,False,2022-01-16 22:32:06.046,D,0.0,Cw9n1o2gtawqWU1suj,40235,1642393926.046269,143.88.255.10,none
0,dns,158,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:N2pUbfF7z/cKQKREiKY/RIguH5E=,0,53,102.0,False,2022-01-16 17:52:17.285,D,0.0,CEH4LFyO2OdasYrB2,43357,1642377137.285739,143.88.255.10,none
0,dns,158,True,0,udp,2.1457672119140625e-06,S0,10.0.10.1,2,1:1BCTL6vpi1Vsd5H13vsyPcyzpmY=,0,53,102.0,False,2022-01-16 12:02:54.017,D,0.0,CDTPfr4RntT5vtLIR4,43502,1642356174.017083,143.88.255.10,none
0,dns,158,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:oQxgo187lqUoydS7xOkyL8uC3Zk=,0,53,102.0,False,2022-01-16 14:25:34.775,D,0.0,Cq8Dm83344Vfq2Sb5a,39177,1642364734.775655,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:wDcw5dzmvCrVlr+5BZhM4ohzd7c=,0,53,102.0,False,2022-01-16 02:49:19.491,D,0.0,CUIYz12UuODtYHssQ3,54314,1642322959.491072,143.88.255.10,none
2,dns,0,False,0,udp,2.384185791015625e-05,SHR,143.88.11.1,0,1:kDSD1rI1pLgjVobCeVzmyd+ytjU=,158,53,0.0,False,2022-01-16 06:22:47.350,^d,102.0,CrGHAG762XIYDLcm6,45085,1642335767.350033,143.88.11.14,none
0,dns,142,False,0,udp,0.0002779960632324219,S0,8.8.8.8,2,1:oc7yuGoEXhwE2ZZQabqsT3i/Lnk=,0,53,86.0,False,2022-01-16 14:58:34.317,D,0.0,CONRTP1U41Liticyn1,60456,1642366714.317268,143.88.11.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:wT9/sspUzCiYJ3pHr+HeaTI6s1Q=,0,53,102.0,False,2022-01-16 12:43:44.270,D,0.0,Cb1xQ04VQR0HQhAvE,60116,1642358624.270641,143.88.255.10,none
0,dns,142,False,0,udp,0.00014400482177734375,S0,8.8.8.8,2,1:8w5mtKEamdznRJMNtCGrCvEYeYA=,0,53,86.0,False,2022-01-16 14:39:18.368,D,0.0,CMnboItA29A7tOxw6,41868,1642365558.368775,143.88.11.10,none
0,dns,138,False,0,udp,8.487701416015625e-05,S0,8.8.8.8,2,1:oPzpbAetLu/5ktzZs5KBDiuQzQY=,0,53,82.0,False,2022-01-16 15:51:27.050,D,0.0,Cinl2R3BCR4ldVRWFb,42140,1642369887.050043,143.88.11.10,none
0,dns,316,False,0,udp,5.0051000118255615,S0,143.88.11.1,4,1:5mXTifwprhwMB/B8A6VRsvrnPhA=,0,53,204.0,False,2022-01-16 19:08:16.775,D,0.0,CREH2E28VVVtcmKOAa,47669,1642381696.775126,143.88.11.14,none
0,dns,138,False,0,udp,7.700920104980469e-05,S0,8.8.4.4,2,1:RJqciQK9BtyhfcyRZw1MSFk9iow=,0,53,82.0,False,2022-01-16 09:36:44.372,D,0.0,C1EMD44hZIOLdgxr07,43867,1642347404.372044,143.88.11.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:y/M90bkLkyyVe3HGKcMEFjWzbhs=,0,53,78.0,False,2022-01-16 07:46:16.757,D,0.0,CrBSljbG2dBIhgsZ,37216,1642340776.757262,143.88.255.10,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:VI2AZ1Z/aHKJcv6EWBGCWvr5j8Q=,0,53,102.0,False,2022-01-16 13:48:16.274,D,0.0,CXdWFC3GEbugzHcrwj,36407,1642362496.274744,143.88.255.10,none
0,dns,134,True,0,udp,9.059906005859375e-06,S0,10.0.10.1,2,1:SglqToGuDUlAdU2b4U95do0I4/g=,0,53,78.0,False,2022-01-16 12:34:09.519,D,0.0,CJIhFkZmMHCgOkbrh,41697,1642358049.519125,143.88.255.10,none
